Restaurant_Name,Locality,Cuisines,Average_Cost_for_two,Restaurant_Url,City,Address,Available_Time,Contact_Number,Dining_Ratings,Dining_Votes,Delivery_Ratings,Delivery_Votes
Kake Da Hotel Since 1931,"Sector 28, Chandigarh","North Indian, Mughlai, Chinese","₹1,000 for two",https://www.zomato.com/chandigarh/kake-da-hotel-since-1931-sector-28/info,Chandigarh,"SCO 149, Ground Floor, Sector 28, Chandigarh","12midnight – 1am, 11:45am – 12midnight",+919056463903,4.2,56,4.1,426
House Of Wok,"Sector 70, Mohali","Chinese, Asian, Sushi, Thai, Seafood, Salad","₹1,500 for two",https://www.zomato.com/chandigarh/house-of-wok-sector-70-mohali/info,Chandigarh,"BS 66 & 67, Jubilee Walk, Ground Floor, SAS Nagar, Sector 70, Mohali",12:30pm – 12midnight,+919775200202,3.9,15,4.1,316
Jamie Oliver Kitchen Cafe,"Sector 17, Chandigarh","Healthy Food, Coffee, Salad, Sandwich, Tea, Continental",₹500 for two,https://www.zomato.com/chandigarh/jamie-oliver-kitchen-cafe-sector-17/info,Chandigarh,"SCO 50 & 51, Sector 17, Chandigarh",Opens tomorrow at 10am,+919311419257,3.6,10,4.0,7
Fish 'N' Chips,"Sector 67, Mohali","Fast Food, Burger, Wraps, Shake, Beverages",₹350 for two,https://www.zomato.com/chandigarh/fish-n-chips-sector-67-mohali/info,Chandigarh,"DSS 12, Ground & 1st Floor, ALC District One, Sector 67, Mohali","12midnight – 1am, 12noon – 12midnight",+918054676868,New,8,4.3,43
KFC,"Sector 67, Mohali","Fast Food, Burger, Wraps",₹450 for two,https://www.zomato.com/chandigarh/kfc-sector-67-mohali/info,Chandigarh,"Site 252, CP 67 Mall, Sector 67, Mohali",11am – 11pm,+918042754444,3.8,27,3.9,976
The Chocolate Room,"Kharar Road, Mohali","Desserts, Mexican, Waffle, Italian, Bakery, Cafe",₹450 for two,https://www.zomato.com/chandigarh/the-chocolate-room-kharar-road-mohali/info,Chandigarh,"C-228, Upper Ground Floor, Ubber Realty, Kharar Road, Mohali",11am – 11pm,+917814135326,-,2,New,2
The Back Room,"The Toy Hotel, Sector 34, Chandigarh","North Indian, Oriental, Continental","₹2,500 for two",https://www.zomato.com/chandigarh/the-back-room-sector-34/info,Chandigarh,"The Toy Hotel, SCO 165-167, Sector 34 A, Sector 34, Chandigarh",Opens tomorrow at 12:30pm,"+917307463218,+918054704365",4.1,375,4.2,47
Oven Roast & Grill,"Sector 35, Chandigarh","Chinese, European, Pizza, Sandwich, Fast Food, Asian, Italian, Sushi","₹1,450 for two",https://www.zomato.com/chandigarh/oven-roast-grill-sector-35/info,Chandigarh,"SCO 475-476, Sector 35, Chandigarh",Opens tomorrow at 11am,+919115475476,3.8,15,4.3,73
Friends Cafe And Kitchen,"Sector 14, Panchkula","North Indian, Biryani, Chinese, Kebab, Pizza, Sandwich, Salad, Beverages",₹400 for two,https://www.zomato.com/chandigarh/friends-cafe-and-kitchen-sector-14-panchkula/info,Chandigarh,"Booth 255, Sector 14, Panchkula",12noon – 10:45pm,"+919888312224,+919888312225",2.9,14,4.0,87
Slounge - Lemon Tree Hotel,"Lemon Tree Hotel, Chandigarh Industrial Area, Chandigarh",Finger Food,"₹1,800 for two",https://www.zomato.com/chandigarh/slounge-lemon-tree-hotel-chandigarh-industrial-area/info,Chandigarh,"Lemon Tree Hotel, Plot 3MW, Phase 1, Chandigarh Industrial Area, Chandigarh",24 Hours,"+911724423232,+917508379408",3.9,8,-,0
Hungry Anyone,"Phase 7, Mohali","Chinese, Wraps, Burger, Sandwich, Fast Food, Street Food, Beverages",₹250 for two,https://www.zomato.com/chandigarh/hungry-anyone-phase-7-mohali/info,Chandigarh,"Sector 61, Opposite Flower Market, Phase 7, Mohali",24 Hours,+917009386004,-,3,3.9,540
Melting Momoz,"Phase 5, Mohali","Momos, Chinese, Tibetan, Fast Food, Shake, Beverages",₹300 for two,https://www.zomato.com/chandigarh/melting-momoz-1-phase-5-mohali/info,Chandigarh,"265, Sector 59, Phase 5, Mohali",12midnight – 11pm,+919876910105,4.0,38,3.7,205
Kathi Roll Express,"Phase 3, Mohali",Rolls,₹250 for two,https://www.zomato.com/chandigarh/kathi-roll-express-phase-3-mohali/info,Chandigarh,"Booth 18, 3 B2, Phase 3, Mohali",24 Hours,"+911724090099,+919815866610",4.0,195,3.7,"2,762"
BR Chinese Cafe,"Phase 3, Mohali","Chinese, Momos",₹650 for two,https://www.zomato.com/chandigarh/br-chinese-cafe-phase-3-mohali/info,Chandigarh,"B 2, Booth 62, Sector 60, SAS Nagar, Phase 3, Mohali",11:30am – 11pm,+919855359851,New,13,4.0,7
Swagath Restaurant & Bar,"Sector 26, Chandigarh","North Indian, Mughlai, Chinese, South Indian, Seafood, Biryani, Desserts, Beverages","₹1,800 for two",https://www.zomato.com/chandigarh/swagath-restaurant-bar-sector-26/info,Chandigarh,"SCO 7, Madhya Marg, Sector 26, Chandigarh",Opens tomorrow at 11am,"+911725045678,+911725000444,+911725002626",4.5,955,4.3,"6,637"
Lord Of Cravings,"Sector 10, Panchkula","Sandwich, Salad, Wraps, Fast Food, Juices, Shake, Beverages","₹1,000 for two",https://www.zomato.com/chandigarh/lord-of-cravings-sector-10-panchkula/info,Chandigarh,"Booth 58, Sector 10, Panchkula",Opens tomorrow at 12:30pm,+918360541738,4.1,21,4.1,188
The Barbeque Company,"VIP Road, Zirakpur","BBQ, North Indian, Fast Food, Desserts","₹1,600 for two",https://www.zomato.com/chandigarh/the-barbeque-company-vip-road-zirakpur/info,Chandigarh,"Ground Floor, J D Towers, Patiala Road, Village Nabha, VIP Road, Zirakpur","12noon – 4:30pm, 6:30pm – 9:15pm, 9:30pm – 11:30pm","+919056811138,+919056811136",3.3,17,-,0
The Platform,"Sector 9, Panchkula","Cafe, South Indian, North Indian, Chinese, Fast Food, Beverages",₹950 for two,https://www.zomato.com/chandigarh/the-platform-sector-9-panchkula/info,Chandigarh,"SCO 335, Sector 9, Panchkula",11am – 10:45pm,"+919877279577,+919700000753,+916283575458",4.2,126,4.1,473
Sir Dough Bakehouse Cafe,"Sector 7, Chandigarh","Cafe, Coffee",₹600 for two,https://www.zomato.com/chandigarh/sir-dough-bakehouse-cafe-sector-7/info,Chandigarh,"Sector 7-C, Chandigarh, Chandigarh, Sector 7, Chandigarh",12noon – 11pm,+916283371140,-,12,-,0
Minshi,"Kharar Road, Mohali","Chinese, Momos",₹300 for two,https://www.zomato.com/chandigarh/minshi-kharar-road-mohali/info,Chandigarh,"Shop 1, Radha Shami Road, Near Kharar Road, Mohali",12noon – 12midnight,+917340992149,3.6,18,4.3,56
